node_id,pagerank
1167561,0.000102951795
105737,0.000102465117
967394,0.000102172074
1424506,0.000102164179
213450,0.000101799346
578052,0.000101751683
1509160,0.000101429874
272196,0.000100938132
1541749,0.000100751533
388136,0.000100657491
826309,0.000100631832
1118460,9.8964059e-05
1609249,9.8465324e-05
738623,9.8342412e-05
264656,9.8127907e-05
738620,9.7608532e-05
139810,9.7452684e-05
1323535,9.7425923e-05
1062251,9.7175862e-05
984518,9.7164346e-05
990658,9.6548833e-05
846739,9.6003565e-05
988218,9.5838628e-05
131479,9.5123794e-05
1323431,9.4964799e-05
1740554,9.4962112e-05
577942,9.4947669e-05
362933,9.2993291e-05
43500,9.2941798e-05
935825,9.290325e-05
405704,9.2650368e-05
289932,9.214803e-05
1675436,9.2118556e-05
987513,9.0436309e-05
929700,8.9885708e-05
270356,8.9716623e-05
579205,8.9664434e-05
105761,8.9308952e-05
313096,8.8963893e-05
1126379,8.8612856e-05
58324,8.8568235e-05
867688,8.8301481e-05
1146628,8.7772311e-05
1007727,8.6421861e-05
406814,8.6323666e-05
854405,8.6235752e-05
964451,8.5920066e-05
1543195,8.5723076e-05
1753568,8.5658683e-05
855860,8.5523531e-05
1394664,8.5477212e-05
1242632,8.5378905e-05
1257529,8.509728e-05
243914,8.4264665e-05
1574212,8.4069112e-05
1573138,8.4029432e-05
1317504,8.305542e-05
185427,8.2757636e-05
966482,8.274591e-05
80737,8.2326337e-05
483699,8.2307672e-05
1557045,8.2298027e-05
73498,8.2262309e-05
621621,8.2232393e-05
516928,8.2227101e-05
1324408,8.1818793e-05
1146623,8.1048908e-05
1758145,8.0650962e-05
1313172,8.0481832e-05
1436677,8.0391004e-05
974276,8.0213312e-05
290147,7.9829008e-05
1732706,7.9659898e-05
488452,7.9507051e-05
931327,7.9340121e-05
1674995,7.9154178e-05
1614789,7.8996708e-05
1789525,7.8966201e-05
855863,7.8783157e-05
1063412,7.8479932e-05
1568516,7.8328045e-05
823620,7.7732635e-05
934444,7.7407881e-05
1544852,7.7292792e-05
657269,7.7190422e-05
635365,7.6919693e-05
982241,7.6750779e-05
1133357,7.6619709e-05
579026,7.6367752e-05
1676264,7.6312997e-05
161481,7.5903269e-05
703203,7.5719188e-05
68175,7.5533365e-05
1739468,7.519792e-05
1501381,7.5102563e-05
988655,7.5021778e-05
1785417,7.4988438e-05
989529,7.4672604e-05
1433947,7.4569642e-05
239333,7.4200282e-05
1501380,7.4011805e-05
82146,7.3991571e-05
928777,7.3847045e-05
577938,7.3732737e-05
182367,7.3514075e-05
579212,7.3257891e-05
59720,7.3140444e-05
267717,7.3085357e-05
815535,7.3012061e-05
1589749,7.2808413e-05
563157,7.2758167e-05
1583657,7.2666152e-05
984208,7.2461738e-05
579204,7.2385439e-05
1324527,7.2113076e-05
984297,7.1627958e-05
202884,7.1444739e-05
1103324,7.1387311e-05
855857,7.1347551e-05
1168385,7.1244858e-05
1600268,7.1174402e-05
1434416,7.1146317e-05
1426304,7.0821753e-05
73904,7.0200295e-05
1742813,7.017415e-05
1106721,6.9964324e-05
1163877,6.9636806e-05
1766204,6.9609224e-05
869559,6.9602463e-05
1660357,6.9548888e-05
313087,6.9391033e-05
1682475,6.9344749e-05
1128909,6.9305559e-05
1208254,6.9238178e-05
1634377,6.9047089e-05
169191,6.8992532e-05
824169,6.8903822e-05
855856,6.8638e-05
1628272,6.8499936e-05
1200878,6.8314571e-05
668316,6.8304709e-05
1537406,6.8279056e-05
634993,6.8243222e-05
1655434,6.822043e-05
1641542,6.819517e-05
510720,6.8193327e-05
1179434,6.8002123e-05
342231,6.788306e-05
446845,6.7834767e-05
284704,6.7804991e-05
1101498,6.776911e-05
997890,6.7643197e-05
1167927,6.7637656e-05
855861,6.7257994e-05
82153,6.7201806e-05
1405406,6.7186079e-05
475276,6.7131679e-05
89897,6.6866995e-05
384198,6.660508e-05
333835,6.6507054e-05
799184,6.6444191e-05
1159758,6.6370576e-05
1167496,6.6333259e-05
387246,6.6289491e-05
1655718,6.6235029e-05
994285,6.6026457e-05
1407331,6.6000376e-05
495650,6.5939393e-05
987715,6.5864992e-05
661669,6.5857481e-05
1408796,6.572566e-05
636830,6.5665066e-05
843547,6.5481079e-05
1261221,6.5431592e-05
280118,6.5410079e-05
57873,6.535787e-05
27212,6.5113342e-05
857571,6.5111861e-05
977804,6.4838383e-05
608931,6.4767649e-05
1126367,6.466235e-05
355544,6.4465493e-05
1159759,6.4382664e-05
984170,6.4271177e-05
668824,6.4255856e-05
981393,6.4131354e-05
377336,6.4054575e-05
856673,6.3927496e-05
510173,6.3906082e-05
668835,6.3783241e-05
243528,6.3669252e-05
1168384,6.3529136e-05
1554615,6.3438768e-05
1740634,6.341807e-05
27531,6.3411366e-05
1766106,6.3366973e-05
1741598,6.3339617e-05
1556022,6.3182334e-05
67082,6.3089201e-05
429101,6.2789031e-05
930101,6.2597043e-05
1526839,6.2468665e-05
1061928,6.236725e-05
1227264,6.2345524e-05
1388446,6.2295712e-05
1537919,6.2272684e-05
953612,6.223554e-05
1159826,6.2216172e-05
305519,6.2053251e-05
1568931,6.190159e-05
1541190,6.1815247e-05
510663,6.1810885e-05
1584745,6.1750059e-05
1167518,6.1658234e-05
989772,6.1643465e-05
856141,6.1436305e-05
1159833,6.1249979e-05
568685,6.1191893e-05
1168386,6.1059276e-05
1660559,6.0696611e-05
447328,6.0679258e-05
779363,6.067796e-05
1739916,6.0637794e-05
1544626,6.0626919e-05
1207804,6.0504286e-05
1358705,6.0391498e-05
33681,6.0390974e-05
1556578,6.0377581e-05
854562,6.0262215e-05
1692276,6.0179487e-05
1575564,5.9954841e-05
854585,5.9954515e-05
202595,5.9905809e-05
1209869,5.9671337e-05
386264,5.9452099e-05
227663,5.9405541e-05
189463,5.9343803e-05
977435,5.9189272e-05
351049,5.9157914e-05
668742,5.895005e-05
387163,5.8947413e-05
486242,5.8910028e-05
1168389,5.8857756e-05
1064443,5.8701581e-05
1448588,5.851019e-05
987618,5.8319956e-05
1167473,5.825981e-05
978062,5.8226708e-05
1672502,5.8132356e-05
1407332,5.80714e-05
68037,5.7955717e-05
855858,5.7935684e-05
1263192,5.7911265e-05
717320,5.7782926e-05
855859,5.7781399e-05
406693,5.7642204e-05
854663,5.7633046e-05
1544661,5.7605092e-05
1418939,5.7594494e-05
820705,5.7558269e-05
1167626,5.7557458e-05
845252,5.7518589e-05
342232,5.7489644e-05
353405,5.7417349e-05
867370,5.7406095e-05
854567,5.723488e-05
1544039,5.7221441e-05
219560,5.7213246e-05
329951,5.7210743e-05
1471212,5.7152025e-05
1561735,5.7133127e-05
386657,5.7089593e-05
1179605,5.6984603e-05
934277,5.6706948e-05
1403590,5.6626827e-05
848365,5.6605305e-05
870593,5.6596197e-05
986765,5.6512124e-05
440272,5.6499005e-05
935329,5.6464545e-05
1441410,5.6370687e-05
946927,5.6348018e-05
786913,5.6146139e-05
617703,5.6080947e-05
1167456,5.6032731e-05
1338414,5.5831194e-05
429100,5.5752147e-05
273303,5.5751941e-05
748073,5.5666266e-05
1467704,5.5628112e-05
1405537,5.5523564e-05
181795,5.5342455e-05
872733,5.5338661e-05
806406,5.526809e-05
1179455,5.5146424e-05
125959,5.5122339e-05
1659192,5.4989403e-05
1730448,5.4827388e-05
58279,5.4803614e-05
992283,5.4792997e-05
999010,5.4707836e-05
1167599,5.4575875e-05
1012362,5.4506378e-05
661843,5.4428889e-05
1755192,5.4316409e-05
1160954,5.425368e-05
963022,5.4236844e-05
510148,5.4045762e-05
991398,5.3780559e-05
1463031,5.3775741e-05
1495027,5.3740088e-05
243542,5.3660045e-05
1405407,5.3582925e-05
321924,5.3393505e-05
510016,5.3387283e-05
70988,5.3222429e-05
1738931,5.3153928e-05
824133,5.2991497e-05
888423,5.2965423e-05
1544922,5.2911206e-05
1740260,5.2784339e-05
1273732,5.2738384e-05
1091500,5.2737851e-05
854563,5.2681738e-05
1752161,5.2611687e-05
854574,5.2574063e-05
889428,5.2516013e-05
854573,5.2508499e-05
387048,5.2377955e-05
1740718,5.2346011e-05
459450,5.2150232e-05
998995,5.2123388e-05
1739552,5.2022725e-05
975292,5.198087e-05
1232174,5.1884558e-05
560829,5.1842009e-05
493703,5.1746472e-05
854571,5.1685812e-05
1224561,5.1617706e-05
406771,5.1610166e-05
1740926,5.1601476e-05
404185,5.1361522e-05
1439356,5.1354174e-05
88834,5.1204583e-05
267007,5.1183881e-05
854561,5.1134662e-05
854569,5.1123628e-05
281010,5.0939559e-05
872898,5.0901101e-05
975464,5.0891704e-05
1476884,5.0868076e-05
854565,5.0830597e-05
381024,5.0732615e-05
497244,5.0721587e-05
854572,5.0629692e-05
976487,5.0624106e-05
1643430,5.0567341e-05
854568,5.0548606e-05
1376147,5.0500532e-05
413207,5.0337099e-05
854564,5.0245043e-05
682556,4.981708e-05
304035,4.9755988e-05
854570,4.9741913e-05
854566,4.970424e-05
1738932,4.9692493e-05
1208688,4.96911e-05
1061818,4.967661e-05
1544510,4.9588178e-05
539422,4.9584363e-05
855823,4.9417336e-05
1403586,4.9410781e-05
619232,4.9381553e-05
621586,4.9366856e-05
848946,4.931303e-05
321765,4.9244239e-05
1005323,4.9244218e-05
1231658,4.9210859e-05
343980,4.9201529e-05
1609976,4.9154751e-05
388147,4.9067103e-05
1405408,4.903519e-05
1461409,4.8895978e-05
845861,4.8805905e-05
1096828,4.8714699e-05
983085,4.8616791e-05
1060876,4.8579613e-05
597115,4.8573465e-05
1461406,4.8554456e-05
1586939,4.8472327e-05
1630893,4.8436211e-05
1740555,4.8419491e-05
987711,4.8311656e-05
510246,4.820402e-05
307396,4.8184997e-05
730535,4.8152815e-05
941526,4.8112896e-05
1535512,4.7997729e-05
25172,4.7996851e-05
1400313,4.7975161e-05
983774,4.785078e-05
964852,4.784818e-05
963394,4.7832195e-05
1180125,4.7774358e-05
1753453,4.7723115e-05
1400867,4.764472e-05
1061816,4.7621004e-05
126254,4.7586649e-05
370528,4.7517702e-05
1099325,4.751203e-05
288521,4.742952e-05
1062676,4.7333943e-05
1403564,4.7287133e-05
236658,4.7125746e-05
1062319,4.7121237e-05
824409,4.7059684e-05
1257499,4.7048758e-05
1061918,4.6846008e-05
179363,4.6811395e-05
1571630,4.6794872e-05
853688,4.6789792e-05
977810,4.6762099e-05
280589,4.6754204e-05
1244359,4.6714543e-05
653178,4.6694673e-05
1576139,4.6673917e-05
1476885,4.6588749e-05
1167609,4.6561168e-05
318850,4.655373e-05
502130,4.6523599e-05
1746215,4.6495116e-05
887896,4.6481107e-05
1467089,4.6466231e-05
1188617,4.6445827e-05
262440,4.6442365e-05
303904,4.6278933e-05
1265423,4.625221e-05
1452290,4.6203694e-05
662334,4.6167535e-05
1566174,4.6129909e-05
1325277,4.611788e-05
1539957,4.5982082e-05
816974,4.5973545e-05
232778,4.5908538e-05
1569920,4.5900931e-05
981777,4.5876236e-05
1740531,4.5745725e-05
344012,4.5673882e-05
1167468,4.5669656e-05
1699014,4.5541619e-05
843441,4.5484795e-05
1565523,4.5455504e-05
1279454,4.5428563e-05
1423495,4.5415968e-05
1313468,4.5366403e-05
1012363,4.5267788e-05
386594,4.5165594e-05
989147,4.5151972e-05
990201,4.5089662e-05
1060903,4.5075272e-05
429332,4.5026562e-05
70317,4.501974e-05
280896,4.4989876e-05
1146719,4.4947482e-05
1737039,4.4909405e-05
386146,4.4909153e-05
1064412,4.4879465e-05
1062142,4.4829274e-05
1101933,4.4814651e-05
992450,4.4775456e-05
764108,4.4750531e-05
1265615,4.4690249e-05
1146617,4.4661424e-05
1439310,4.4652418e-05
872906,4.4531584e-05
1632259,4.4514974e-05
365980,4.4461436e-05
1741562,4.4386171e-05
989134,4.4286646e-05
1122812,4.4213722e-05
104403,4.4205087e-05
598880,4.4087572e-05
45812,4.4012275e-05
1477194,4.3964619e-05
349694,4.385207e-05
702952,4.3750747e-05
389418,4.3730352e-05
895813,4.3691136e-05
988729,4.3680479e-05
1401137,4.3593128e-05
1477904,4.3518398e-05
1641303,4.351741e-05
213511,4.3449108e-05
1568495,4.344804e-05
894219,4.3408774e-05
797517,4.3372264e-05
424942,4.3362924e-05
1565443,4.33583e-05
1585283,4.3325613e-05
1262459,4.3253774e-05
1102141,4.3223096e-05
1390912,4.3191361e-05
1545665,4.3189427e-05
1167555,4.3115885e-05
1745465,4.3068551e-05
413705,4.298681e-05
487860,4.2943397e-05
243926,4.2862104e-05
1376233,4.282308e-05
264803,4.2808929e-05
79437,4.2756859e-05
441254,4.2746706e-05
1404196,4.2677465e-05
271770,4.259308e-05
862059,4.2531301e-05
1777804,4.2517363e-05
1060490,4.2489183e-05
871284,4.2487879e-05
225918,4.2460544e-05
1061909,4.2409891e-05
373144,4.2322449e-05
1206568,4.2103756e-05
1167615,4.2057536e-05
1438483,4.1972567e-05
52484,4.1965569e-05
1061602,4.1801333e-05
1791377,4.1792682e-05
45660,4.1739828e-05
870289,4.1711442e-05
459321,4.1468039e-05
1135550,4.1460109e-05
1742761,4.1419288e-05
1204878,4.1367067e-05
313533,4.135736e-05
433384,4.1160056e-05
1167593,4.1131252e-05
1407365,4.1035139e-05
445669,4.1014589e-05
47300,4.1009786e-05
1607322,4.0984612e-05
672372,4.0951652e-05
1476474,4.0897944e-05
502139,4.0880651e-05
898675,4.0852087e-05
1740556,4.0830127e-05
248677,4.070432e-05
237418,4.0695348e-05
395217,4.0685129e-05
1400006,4.0651991e-05
1208480,4.0626076e-05
492572,4.0606843e-05
510804,4.044899e-05
1526783,4.0443415e-05
633763,4.0404477e-05
1439194,4.0374866e-05
1560512,4.035837e-05
1398854,4.0335348e-05
1452291,4.0309077e-05
1490051,4.0280469e-05
1167534,4.0270053e-05
206652,4.0267807e-05
525611,4.0266592e-05
895771,4.0211213e-05
79279,4.018472e-05
1695936,4.0075277e-05
387088,4.0005934e-05
1447449,4.00028e-05
1062203,3.999962e-05
625461,3.9987775e-05
1056067,3.9957624e-05
1762595,3.9933473e-05
870531,3.9923084e-05
861699,3.9907628e-05
962578,3.9905205e-05
64991,3.9892439e-05
1108349,3.9829205e-05
1167450,3.9793746e-05
1167537,3.9738693e-05
678767,3.9684215e-05
1494853,3.9665519e-05
899717,3.9569126e-05
227719,3.9539228e-05
1408626,3.948511e-05
1008879,3.9474595e-05
1260333,3.9459432e-05
219311,3.9436174e-05
366013,3.9435856e-05
418753,3.9387661e-05
1167603,3.9334493e-05
1061725,3.9232708e-05
1362257,3.922816e-05
498081,3.9169725e-05
1751472,3.9084555e-05
278015,3.8916844e-05
1461320,3.89115e-05
990112,3.888698e-05
1204359,3.8839268e-05
3872,3.8838139e-05
462299,3.8772532e-05
849520,3.8755947e-05
1168364,3.8755705e-05
1703592,3.870553e-05
1232234,3.8678799e-05
1167590,3.8668484e-05
69288,3.8612971e-05
244646,3.8577204e-05
278632,3.8569122e-05
394057,3.8561829e-05
1668454,3.8559918e-05
1013174,3.8547461e-05
490908,3.854704e-05
286275,3.8544571e-05
1543844,3.8460952e-05
1036227,3.8440759e-05
1167458,3.8364912e-05
1264927,3.8333102e-05
895821,3.830433e-05
987584,3.8300599e-05
662667,3.8287425e-05
661842,3.8285628e-05
942134,3.8273132e-05
1741116,3.8230308e-05
23624,3.8228443e-05
327791,3.8208049e-05
1527620,3.8195196e-05
47292,3.8175614e-05
1361781,3.813125e-05
1262718,3.8102452e-05
989146,3.8095418e-05
398812,3.8078437e-05
266150,3.8032408e-05
65339,3.8030329e-05
1179751,3.8025125e-05
1178893,3.7998135e-05
1201956,3.7885961e-05
1739488,3.784187e-05
1740801,3.7833292e-05
960586,3.7822075e-05
965789,3.7783075e-05
461856,3.7599785e-05
236125,3.7579733e-05
1168688,3.7569172e-05
1163280,3.7542632e-05
1732707,3.7509005e-05
1396013,3.7462481e-05
1427964,3.7434675e-05
415311,3.7394351e-05
139230,3.7379865e-05
511894,3.7327323e-05
554111,3.7231562e-05
149489,3.720812e-05
1740251,3.7202002e-05
585952,3.717006e-05
1167469,3.7169698e-05
1791038,3.7143484e-05
227720,3.7131171e-05
1167606,3.7090926e-05
289420,3.7084765e-05
1103363,3.7076945e-05
854167,3.7043238e-05
471140,3.7036917e-05
848962,3.7034952e-05
843000,3.7032566e-05
1535873,3.701032e-05
1740267,3.6971631e-05
1777803,3.6955874e-05
143694,3.6905846e-05
1202172,3.6901965e-05
990023,3.6761071e-05
1146700,3.6759136e-05
864950,3.6734058e-05
1740633,3.6732956e-05
1121982,3.6709983e-05
1740602,3.6705081e-05
1680117,3.6678799e-05
1167464,3.6667744e-05
1563896,3.6656312e-05
233865,3.6625396e-05
1738933,3.6583799e-05
1634550,3.6554417e-05
1167585,3.6545395e-05
1587109,3.6508493e-05
322099,3.6464436e-05
1661297,3.6423762e-05
199317,3.6416433e-05
1706862,3.6411515e-05
1280672,3.6364067e-05
1535289,3.6332007e-05
488292,3.6331037e-05
1684646,3.6318203e-05
82157,3.6316862e-05
1163086,3.630542e-05
908026,3.6246178e-05
439402,3.6240154e-05
704819,3.6160679e-05
512171,3.6142576e-05
228005,3.6142111e-05
516594,3.6141047e-05
354999,3.6137367e-05
252182,3.6112251e-05
1168759,3.6027278e-05
68046,3.6005882e-05
546848,3.5998525e-05
455708,3.5958502e-05
1117596,3.5909416e-05
1386173,3.5892144e-05
1167538,3.5853932e-05
197983,3.5851155e-05
406187,3.5845337e-05
818888,3.5836696e-05
64872,3.5828438e-05
1544410,3.5749073e-05
1052675,3.5743576e-05
447619,3.5707702e-05
824377,3.5699784e-05
741377,3.5675696e-05
942908,3.5670106e-05
1146677,3.5669549e-05
610568,3.5664603e-05
575579,3.5635554e-05
304407,3.5590322e-05
385644,3.5550268e-05
335427,3.5531722e-05
848416,3.5514413e-05
1231205,3.5514224e-05
827146,3.5505103e-05
112690,3.5487215e-05
986215,3.5483847e-05
763960,3.546474e-05
447012,3.5434249e-05
661837,3.5405191e-05
748325,3.5402597e-05
866378,3.5400034e-05
977121,3.5397827e-05
714327,3.5331092e-05
420466,3.5300293e-05
1526701,3.5258185e-05
47293,3.5248622e-05
885851,3.5236624e-05
1662869,3.5216978e-05
1739598,3.5213326e-05
1732711,3.5165037e-05
956126,3.5126016e-05
764109,3.5102832e-05
548376,3.509353e-05
356330,3.5071203e-05
1477357,3.5067635e-05
1670685,3.5054873e-05
43382,3.4992447e-05
1740411,3.4924167e-05
215870,3.4920392e-05
783330,3.4901486e-05
114300,3.4864296e-05
365119,3.4835662e-05
519805,3.4802493e-05
1062018,3.4707423e-05
1545883,3.470197e-05
390640,3.4698116e-05
563897,3.4652085e-05
622151,3.4639223e-05
870356,3.4588758e-05
340625,3.4571325e-05
480941,3.4565891e-05
1602326,3.4561029e-05
47290,3.4542835e-05
539425,3.4540949e-05
492647,3.4509537e-05
1401620,3.450297e-05
368695,3.4495922e-05
53133,3.4464224e-05
1695935,3.4460506e-05
429570,3.4439053e-05
452108,3.4431903e-05
539777,3.443171e-05
871811,3.4386799e-05
47297,3.4381243e-05
83199,3.4360382e-05
629386,3.4337461e-05
864561,3.4267096e-05
870480,3.4263854e-05
570898,3.4258918e-05
409640,3.4209648e-05
1179459,3.4200452e-05
187526,3.4153358e-05
985084,3.4057983e-05
1496762,3.404472e-05
346697,3.4012438e-05
871142,3.3967328e-05
874478,3.3957399e-05
989380,3.3929544e-05
554399,3.3929232e-05
218664,3.3899736e-05
1544541,3.3861692e-05
57752,3.3853664e-05
661835,3.3806435e-05
999075,3.3801309e-05
417421,3.3790952e-05
874125,3.3787522e-05
318003,3.3776993e-05
187602,3.3729848e-05
1375172,3.3715156e-05
1261245,3.368736e-05
67977,3.365454e-05
659170,3.3654373e-05
1644663,3.3650816e-05
263325,3.360401e-05
870506,3.3595761e-05
984452,3.3579009e-05
1252281,3.3563613e-05
1167557,3.3557019e-05
1167516,3.3556381e-05
1067361,3.3552021e-05
225101,3.3547735e-05
1546066,3.354738e-05
1370333,3.3521271e-05
839201,3.3517157e-05
1732708,3.3481257e-05
1545351,3.3472e-05
82105,3.3471494e-05
283533,3.3462338e-05
1703417,3.3456797e-05
68052,3.3429324e-05
415714,3.3353567e-05
1003405,3.334572e-05
118934,3.3290775e-05
563108,3.3271842e-05
415734,3.3265234e-05
1205653,3.3249536e-05
1062670,3.3247601e-05
83510,3.323438e-05
872774,3.3204215e-05
488571,3.3191905e-05
1639461,3.3190016e-05
1202175,3.3185607e-05
1216316,3.3176125e-05
1573179,3.3135085e-05
1389255,3.3122715e-05
1741222,3.3096718e-05
1760394,3.3086888e-05
47298,3.3086878e-05
1231877,3.3067633e-05
190018,3.3066866e-05
61442,3.3021235e-05
726230,3.3016755e-05
1788198,3.3016726e-05
1703133,3.3015213e-05
754053,3.3010205e-05
169671,3.2974989e-05
1338432,3.2941695e-05
887592,3.2913735e-05
261880,3.2904229e-05
139234,3.2880411e-05
888122,3.2868426e-05
946978,3.2790517e-05
1163660,3.2788809e-05
984561,3.2771152e-05
1446932,3.2769966e-05
1150148,3.2767747e-05
47299,3.2737517e-05
1178490,3.2724454e-05
1167485,3.2721998e-05
481162,3.2704235e-05
1226555,3.2699252e-05
585971,3.268389e-05
977766,3.2659191e-05
946747,3.2629605e-05
1402981,3.2627167e-05
1684119,3.2586042e-05
871135,3.2566379e-05
479726,3.2514805e-05
1538557,3.2505947e-05
1304033,3.2496371e-05
539423,3.247906e-05
1788995,3.2476931e-05
1708764,3.2470372e-05
417840,3.2425128e-05
263312,3.2418387e-05
1258776,3.2417454e-05
69297,3.2413266e-05
1408797,3.240074e-05
48987,3.2385397e-05
239728,3.2348574e-05
1694815,3.2347205e-05
1215273,3.2346086e-05
174561,3.2322594e-05
1696396,3.2309302e-05
1695560,3.2282684e-05
326970,3.2266343e-05
149481,3.2219612e-05
22668,3.2191874e-05
1347847,3.2163609e-05
873049,3.2096914e-05
690966,3.2075537e-05
1384497,3.2040905e-05
18307,3.1981873e-05
1703437,3.1977838e-05
539424,3.1967293e-05
567306,3.1903991e-05
484280,3.1893647e-05
487843,3.1892648e-05
1075687,3.1884585e-05
726677,3.1829622e-05
1541923,3.1826436e-05
1570570,3.1816679e-05
841596,3.1814243e-05
431640,3.1764442e-05
1179603,3.1729265e-05
1740860,3.1718194e-05
23067,3.171806e-05
1274128,3.1706792e-05
251961,3.1696271e-05
266142,3.1691612e-05
65226,3.1687418e-05
539714,3.1664975e-05
386266,3.1654315e-05
918609,3.164676e-05
1162162,3.1626469e-05
1587925,3.1616624e-05
1245900,3.1593332e-05
1105756,3.1569596e-05
984155,3.1569454e-05
53042,3.1557379e-05
1061895,3.1497373e-05
1326178,3.1495683e-05
1240792,3.1479363e-05
1568554,3.1473796e-05
847460,3.1446693e-05
1062577,3.143042e-05
406300,3.1424176e-05
511829,3.1423228e-05
305944,3.1414354e-05
856901,3.1403218e-05
406772,3.1394962e-05
1419734,3.1364376e-05
505181,3.1349125e-05
1544758,3.1343169e-05
433185,3.1309631e-05
819827,3.1302456e-05
997306,3.129813e-05
782437,3.1275139e-05
1478724,3.1262525e-05
623744,3.1259531e-05
1061145,3.1235302e-05
386263,3.1222123e-05
97319,3.1214227e-05
367025,3.1198938e-05
444905,3.1160746e-05
835651,3.114115e-05
1740350,3.1138578e-05
1559674,3.1116701e-05
519265,3.1057497e-05
947781,3.1054478e-05
80871,3.1012657e-05
1441395,3.1011271e-05
1741311,3.0964815e-05
663370,3.0955655e-05
1512941,3.09453e-05
1520105,3.0939389e-05
1061512,3.0931882e-05
1732906,3.0917229e-05
917447,3.0852472e-05
298172,3.0840837e-05
1492868,3.0812483e-05
983320,3.0807978e-05
1740466,3.0802936e-05
1167567,3.0802504e-05
887355,3.0798488e-05
371050,3.0779368e-05
541175,3.0753497e-05
1732176,3.0747936e-05
602,3.0727946e-05
1402250,3.0704718e-05
1167484,3.06901e-05
1167467,3.0667641e-05
1179464,3.0653757e-05
1003542,3.0643647e-05
859846,3.0613971e-05
1733427,3.0609275e-05
413813,3.0609048e-05
1693846,3.0607426e-05
1362343,3.0548718e-05
1061817,3.0548157e-05
935037,3.0545828e-05
1740832,3.0524194e-05
1405837,3.051546e-05
1167545,3.0493723e-05
1299299,3.0480197e-05
1296322,3.047438e-05
22590,3.0464807e-05
1754143,3.0458882e-05
883418,3.0456903e-05
1609975,3.0420738e-05
1130363,3.0412254e-05
538094,3.0389175e-05
1408627,3.038217e-05
1526868,3.0371626e-05
1400676,3.0360721e-05
1185498,3.0357189e-05
1569800,3.0351966e-05
415052,3.0351221e-05
1702890,3.0315721e-05
754050,3.0305828e-05
352877,3.0298343e-05
221879,3.0231312e-05
1144600,3.0209429e-05
1403126,3.0206177e-05
1383342,3.0186785e-05
1091557,3.0165992e-05
1757218,3.016279e-05
372319,3.0120829e-05
1555536,3.0105944e-05
1486540,3.0098995e-05
262847,3.0098054e-05
608500,3.0089648e-05
1333745,3.0068033e-05
510617,3.0059824e-05
227397,3.0006145e-05
1685291,3.0004922e-05
1701125,2.9983908e-05
561579,2.9978859e-05
227867,2.9977798e-05
314140,2.9961911e-05
1477076,2.9951517e-05
1216315,2.9948479e-05
1537799,2.99472e-05
537579,2.9924087e-05
148531,2.9917729e-05
1038260,2.9910915e-05
1060883,2.9909476e-05
401485,2.9867506e-05
65140,2.9857054e-05
1167629,2.9856343e-05
1757220,2.9834664e-05
1205255,2.9824336e-05
